,fixture_id,Shots on Goal,Shots off Goal,Total Shots,Blocked Shots,Shots insidebox,Shots outsidebox,Fouls,Corner Kicks,Offsides,Ball Possession,Yellow Cards,Red Cards,Goalkeeper Saves,Total passes,Passes accurate,Passes %,league_id,league,event_date,event_timestamp,firstHalfStart,secondHalfStart,round,status,statusShort,elapsed,venue,referee,homeTeam,awayTeam,goalsHomeTeam,goalsAwayTeam,score
4100,592196,5,7,17,5,10,7,7,7,2,62%,0,,1,683,589,86%,2790,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2020-10-24T19:00:00+00:00,1603566000,1603566000.0,1603569600.0,Regular Season - 6,Match Finished,FT,90,Anfield,M. Dean,"{'team_id': 40, 'team_name': 'Liverpool', 'logo': 'https://media.api-sports.io/football/teams/40.png'}","{'team_id': 62, 'team_name': 'Sheffield Utd', 'logo': 'https://media.api-sports.io/football/teams/62.png'}",2.0,1.0,"{'halftime': '1-1', 'fulltime': '2-1', 'extratime': None, 'penalty': None}"
4101,592196,2,7,13,4,9,4,15,3,0,38%,3,,3,406,309,76%,2790,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2020-10-24T19:00:00+00:00,1603566000,1603566000.0,1603569600.0,Regular Season - 6,Match Finished,FT,90,Anfield,M. Dean,"{'team_id': 40, 'team_name': 'Liverpool', 'logo': 'https://media.api-sports.io/football/teams/40.png'}","{'team_id': 62, 'team_name': 'Sheffield Utd', 'logo': 'https://media.api-sports.io/football/teams/62.png'}",2.0,1.0,"{'halftime': '1-1', 'fulltime': '2-1', 'extratime': None, 'penalty': None}"
4102,592198,6,6,13,1,10,3,11,4,1,54%,1,0,2,610,539,88%,2790,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2020-10-25T14:00:00+00:00,1603634400,1603634400.0,1603638000.0,Regular Season - 6,Match Finished,FT,90,St. Mary's Stadium,K. Friend,"{'team_id': 41, 'team_name': 'Southampton', 'logo': 'https://media.api-sports.io/football/teams/41.png'}","{'team_id': 45, 'team_name': 'Everton', 'logo': 'https://media.api-sports.io/football/teams/45.png'}",2.0,0.0,"{'halftime': '2-0', 'fulltime': '2-0', 'extratime': None, 'penalty': None}"
4103,592198,2,1,6,3,3,3,11,5,1,46%,2,1,4,509,435,85%,2790,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2020-10-25T14:00:00+00:00,1603634400,1603634400.0,1603638000.0,Regular Season - 6,Match Finished,FT,90,St. Mary's Stadium,K. Friend,"{'team_id': 41, 'team_name': 'Southampton', 'logo': 'https://media.api-sports.io/football/teams/41.png'}","{'team_id': 45, 'team_name': 'Everton', 'logo': 'https://media.api-sports.io/football/teams/45.png'}",2.0,0.0,"{'halftime': '2-0', 'fulltime': '2-0', 'extratime': None, 'penalty': None}"
4104,592200,3,8,16,5,4,12,10,2,,63%,0,,1,702,640,91%,2790,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2020-10-25T16:30:00+00:00,1603643400,1603643400.0,1603647000.0,Regular Season - 6,Match Finished,FT,90,Molineux Stadium,L. Mason,"{'team_id': 39, 'team_name': 'Wolves', 'logo': 'https://media.api-sports.io/football/teams/39.png'}","{'team_id': 34, 'team_name': 'Newcastle', 'logo': 'https://media.api-sports.io/football/teams/34.png'}",1.0,1.0,"{'halftime': '0-0', 'fulltime': '1-1', 'extratime': None, 'penalty': None}"
4105,592200,2,0,5,3,2,3,10,3,,37%,1,,3,400,329,82%,2790,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2020-10-25T16:30:00+00:00,1603643400,1603643400.0,1603647000.0,Regular Season - 6,Match Finished,FT,90,Molineux Stadium,L. Mason,"{'team_id': 39, 'team_name': 'Wolves', 'logo': 'https://media.api-sports.io/football/teams/39.png'}","{'team_id': 34, 'team_name': 'Newcastle', 'logo': 'https://media.api-sports.io/football/teams/34.png'}",1.0,1.0,"{'halftime': '0-0', 'fulltime': '1-1', 'extratime': None, 'penalty': None}"
4106,592191,4,4,12,4,9,3,13,9,1,56%,3,,1,575,495,86%,2790,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2020-10-25T19:15:00+00:00,1603653300,1603653300.0,1603656900.0,Regular Season - 6,Match Finished,FT,90,Emirates Stadium,C. Pawson,"{'team_id': 42, 'team_name': 'Arsenal', 'logo': 'https://media.api-sports.io/football/teams/42.png'}","{'team_id': 46, 'team_name': 'Leicester', 'logo': 'https://media.api-sports.io/football/teams/46.png'}",0.0,1.0,"{'halftime': '0-0', 'fulltime': '0-1', 'extratime': None, 'penalty': None}"
4107,592191,2,3,6,1,2,4,9,3,0,44%,5,,4,453,369,81%,2790,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2020-10-25T19:15:00+00:00,1603653300,1603653300.0,1603656900.0,Regular Season - 6,Match Finished,FT,90,Emirates Stadium,C. Pawson,"{'team_id': 42, 'team_name': 'Arsenal', 'logo': 'https://media.api-sports.io/football/teams/42.png'}","{'team_id': 46, 'team_name': 'Leicester', 'logo': 'https://media.api-sports.io/football/teams/46.png'}",0.0,1.0,"{'halftime': '0-0', 'fulltime': '0-1', 'extratime': None, 'penalty': None}"
4108,592193,3,1,5,1,3,2,14,6,2,49%,2,,2,473,383,81%,2790,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2020-10-26T17:30:00+00:00,1603733400,1603733400.0,1603737000.0,Regular Season - 6,Match Finished,FT,90,The American Express Community Stadium,J. Moss,"{'team_id': 51, 'team_name': 'Brighton', 'logo': 'https://media.api-sports.io/football/teams/51.png'}","{'team_id': 60, 'team_name': 'West Brom', 'logo': 'https://media.api-sports.io/football/teams/60.png'}",1.0,1.0,"{'halftime': '1-0', 'fulltime': '1-1', 'extratime': None, 'penalty': None}"
4109,592193,3,5,9,1,3,6,7,2,1,51%,0,,3,476,398,84%,2790,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2020-10-26T17:30:00+00:00,1603733400,1603733400.0,1603737000.0,Regular Season - 6,Match Finished,FT,90,The American Express Community Stadium,J. Moss,"{'team_id': 51, 'team_name': 'Brighton', 'logo': 'https://media.api-sports.io/football/teams/51.png'}","{'team_id': 60, 'team_name': 'West Brom', 'logo': 'https://media.api-sports.io/football/teams/60.png'}",1.0,1.0,"{'halftime': '1-0', 'fulltime': '1-1', 'extratime': None, 'penalty': None}"
4110,592194,4,5,13,4,3,10,9,4,4,38%,2,,2,364,270,74%,2790,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2020-10-26T20:00:00+00:00,1603742400,1603742400.0,1603746000.0,Regular Season - 6,Match Finished,FT,90,Turf Moor,M. Oliver,"{'team_id': 44, 'team_name': 'Burnley', 'logo': 'https://media.api-sports.io/football/teams/44.png'}","{'team_id': 47, 'team_name': 'Tottenham', 'logo': 'https://media.api-sports.io/football/teams/47.png'}",0.0,1.0,"{'halftime': '0-0', 'fulltime': '0-1', 'extratime': None, 'penalty': None}"
4111,592194,3,2,9,4,8,1,7,5,2,62%,0,,3,595,501,84%,2790,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2020-10-26T20:00:00+00:00,1603742400,1603742400.0,1603746000.0,Regular Season - 6,Match Finished,FT,90,Turf Moor,M. Oliver,"{'team_id': 44, 'team_name': 'Burnley', 'logo': 'https://media.api-sports.io/football/teams/44.png'}","{'team_id': 47, 'team_name': 'Tottenham', 'logo': 'https://media.api-sports.io/football/teams/47.png'}",0.0,1.0,"{'halftime': '0-0', 'fulltime': '0-1', 'extratime': None, 'penalty': None}"
4112,592210,5,8,15,2,9,6,13,7,0,45%,0,0,2,446,377,85%,2790,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2020-10-30T20:00:00+00:00,1604088000,1604088000.0,1604091600.0,Regular Season - 7,Match Finished,FT,90,Molineux Stadium,M. Atkinson,"{'team_id': 39, 'team_name': 'Wolves', 'logo': 'https://media.api-sports.io/football/teams/39.png'}","{'team_id': 52, 'team_name': 'Crystal Palace', 'logo': 'https://media.api-sports.io/football/teams/52.png'}",2.0,0.0,"{'halftime': '2-0', 'fulltime': '2-0', 'extratime': None, 'penalty': None}"
4113,592210,2,3,11,6,6,5,4,6,2,55%,2,1,3,551,499,91%,2790,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2020-10-30T20:00:00+00:00,1604088000,1604088000.0,1604091600.0,Regular Season - 7,Match Finished,FT,90,Molineux Stadium,M. Atkinson,"{'team_id': 39, 'team_name': 'Wolves', 'logo': 'https://media.api-sports.io/football/teams/39.png'}","{'team_id': 52, 'team_name': 'Crystal Palace', 'logo': 'https://media.api-sports.io/football/teams/52.png'}",2.0,0.0,"{'halftime': '2-0', 'fulltime': '2-0', 'extratime': None, 'penalty': None}"
4114,592208,1,1,3,1,2,1,14,2,0,35%,,,7,375,292,78%,2790,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2020-10-31T12:30:00+00:00,1604147400,1604147400.0,1604151000.0,Regular Season - 7,Match Finished,FT,90,Bramall Lane,M. Oliver,"{'team_id': 62, 'team_name': 'Sheffield Utd', 'logo': 'https://media.api-sports.io/football/teams/62.png'}","{'team_id': 50, 'team_name': 'Manchester City', 'logo': 'https://media.api-sports.io/football/teams/50.png'}",0.0,1.0,"{'halftime': '0-1', 'fulltime': '0-1', 'extratime': None, 'penalty': None}"
4115,592208,8,4,16,4,10,6,6,5,2,65%,,,1,715,624,87%,2790,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2020-10-31T12:30:00+00:00,1604147400,1604147400.0,1604151000.0,Regular Season - 7,Match Finished,FT,90,Bramall Lane,M. Oliver,"{'team_id': 62, 'team_name': 'Sheffield Utd', 'logo': 'https://media.api-sports.io/football/teams/62.png'}","{'team_id': 50, 'team_name': 'Manchester City', 'logo': 'https://media.api-sports.io/football/teams/50.png'}",0.0,1.0,"{'halftime': '0-1', 'fulltime': '0-1', 'extratime': None, 'penalty': None}"
4116,592202,0,4,5,1,1,4,10,3,1,36%,1,,6,392,294,75%,2790,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2020-10-31T15:00:00+00:00,1604156400,1604156400.0,1604160000.0,Regular Season - 7,Match Finished,FT,90,Turf Moor,D. Coote,"{'team_id': 44, 'team_name': 'Burnley', 'logo': 'https://media.api-sports.io/football/teams/44.png'}","{'team_id': 49, 'team_name': 'Chelsea', 'logo': 'https://media.api-sports.io/football/teams/49.png'}",0.0,3.0,"{'halftime': '0-1', 'fulltime': '0-3', 'extratime': None, 'penalty': None}"
4117,592202,9,1,14,4,7,7,15,4,4,64%,0,,0,693,608,88%,2790,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2020-10-31T15:00:00+00:00,1604156400,1604156400.0,1604160000.0,Regular Season - 7,Match Finished,FT,90,Turf Moor,D. Coote,"{'team_id': 44, 'team_name': 'Burnley', 'logo': 'https://media.api-sports.io/football/teams/44.png'}","{'team_id': 49, 'team_name': 'Chelsea', 'logo': 'https://media.api-sports.io/football/teams/49.png'}",0.0,3.0,"{'halftime': '0-1', 'fulltime': '0-3', 'extratime': None, 'penalty': None}"
4118,592205,5,3,9,1,6,3,13,1,1,72%,0,,2,828,732,88%,2790,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2020-10-31T17:30:00+00:00,1604165400,1604165400.0,1604169000.0,Regular Season - 7,Match Finished,FT,90,Anfield,K. Friend,"{'team_id': 40, 'team_name': 'Liverpool', 'logo': 'https://media.api-sports.io/football/teams/40.png'}","{'team_id': 48, 'team_name': 'West Ham', 'logo': 'https://media.api-sports.io/football/teams/48.png'}",2.0,1.0,"{'halftime': '1-1', 'fulltime': '2-1', 'extratime': None, 'penalty': None}"
4119,592205,3,0,4,1,4,0,14,2,0,28%,1,,4,304,210,69%,2790,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2020-10-31T17:30:00+00:00,1604165400,1604165400.0,1604169000.0,Regular Season - 7,Match Finished,FT,90,Anfield,K. Friend,"{'team_id': 40, 'team_name': 'Liverpool', 'logo': 'https://media.api-sports.io/football/teams/40.png'}","{'team_id': 48, 'team_name': 'West Ham', 'logo': 'https://media.api-sports.io/football/teams/48.png'}",2.0,1.0,"{'halftime': '1-1', 'fulltime': '2-1', 'extratime': None, 'penalty': None}"
4120,592201,10,2,19,7,14,5,12,11,2,56%,1,,0,367,275,75%,2790,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2020-11-01T12:00:00+00:00,1604232000,1604232000.0,1604235600.0,Regular Season - 7,Match Finished,FT,90,Villa Park,D. England,"{'team_id': 66, 'team_name': 'Aston Villa', 'logo': 'https://media.api-sports.io/football/teams/66.png'}","{'team_id': 41, 'team_name': 'Southampton', 'logo': 'https://media.api-sports.io/football/teams/41.png'}",3.0,4.0,"{'halftime': '0-3', 'fulltime': '3-4', 'extratime': None, 'penalty': None}"
4121,592201,4,4,9,1,4,5,17,1,2,44%,2,,7,304,211,69%,2790,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2020-11-01T12:00:00+00:00,1604232000,1604232000.0,1604235600.0,Regular Season - 7,Match Finished,FT,90,Villa Park,D. England,"{'team_id': 66, 'team_name': 'Aston Villa', 'logo': 'https://media.api-sports.io/football/teams/66.png'}","{'team_id': 41, 'team_name': 'Southampton', 'logo': 'https://media.api-sports.io/football/teams/41.png'}",3.0,4.0,"{'halftime': '0-3', 'fulltime': '3-4', 'extratime': None, 'penalty': None}"
4122,592207,4,3,11,4,7,4,9,5,1,37%,2,,3,369,285,77%,2790,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2020-11-01T14:00:00+00:00,1604239200,1604239200.0,1604242800.0,Regular Season - 7,Match Finished,FT,90,St. James' Park,S. Attwell,"{'team_id': 34, 'team_name': 'Newcastle', 'logo': 'https://media.api-sports.io/football/teams/34.png'}","{'team_id': 45, 'team_name': 'Everton', 'logo': 'https://media.api-sports.io/football/teams/45.png'}",2.0,1.0,"{'halftime': '0-0', 'fulltime': '2-1', 'extratime': None, 'penalty': None}"
4123,592207,4,6,15,5,9,6,10,4,0,63%,4,,2,607,547,90%,2790,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2020-11-01T14:00:00+00:00,1604239200,1604239200.0,1604242800.0,Regular Season - 7,Match Finished,FT,90,St. James' Park,S. Attwell,"{'team_id': 34, 'team_name': 'Newcastle', 'logo': 'https://media.api-sports.io/football/teams/34.png'}","{'team_id': 45, 'team_name': 'Everton', 'logo': 'https://media.api-sports.io/football/teams/45.png'}",2.0,1.0,"{'halftime': '0-0', 'fulltime': '2-1', 'extratime': None, 'penalty': None}"
4124,592206,2,3,8,3,4,4,12,6,4,53%,3,,1,556,471,85%,2790,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2020-11-01T16:30:00+00:00,1604248200,1604248200.0,1604251800.0,Regular Season - 7,Match Finished,FT,90,Old Trafford,M. Dean,"{'team_id': 33, 'team_name': 'Manchester United', 'logo': 'https://media.api-sports.io/football/teams/33.png'}","{'team_id': 42, 'team_name': 'Arsenal', 'logo': 'https://media.api-sports.io/football/teams/42.png'}",0.0,1.0,"{'halftime': '0-0', 'fulltime': '0-1', 'extratime': None, 'penalty': None}"
4125,592206,2,5,7,0,3,4,12,3,0,47%,3,,3,495,422,85%,2790,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2020-11-01T16:30:00+00:00,1604248200,1604248200.0,1604251800.0,Regular Season - 7,Match Finished,FT,90,Old Trafford,M. Dean,"{'team_id': 33, 'team_name': 'Manchester United', 'logo': 'https://media.api-sports.io/football/teams/33.png'}","{'team_id': 42, 'team_name': 'Arsenal', 'logo': 'https://media.api-sports.io/football/teams/42.png'}",0.0,1.0,"{'halftime': '0-0', 'fulltime': '0-1', 'extratime': None, 'penalty': None}"
4126,592209,3,6,9,0,5,4,14,4,0,43%,2,,1,387,294,76%,2790,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2020-11-01T19:15:00+00:00,1604258100,1604258100.0,1604261700.0,Regular Season - 7,Match Finished,FT,90,Tottenham Hotspur Stadium,G. Scott,"{'team_id': 47, 'team_name': 'Tottenham', 'logo': 'https://media.api-sports.io/football/teams/47.png'}","{'team_id': 51, 'team_name': 'Brighton', 'logo': 'https://media.api-sports.io/football/teams/51.png'}",2.0,1.0,"{'halftime': '1-0', 'fulltime': '2-1', 'extratime': None, 'penalty': None}"
4127,592209,2,2,6,2,5,1,13,5,4,57%,1,,2,503,406,81%,2790,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2020-11-01T19:15:00+00:00,1604258100,1604258100.0,1604261700.0,Regular Season - 7,Match Finished,FT,90,Tottenham Hotspur Stadium,G. Scott,"{'team_id': 47, 'team_name': 'Tottenham', 'logo': 'https://media.api-sports.io/football/teams/47.png'}","{'team_id': 51, 'team_name': 'Brighton', 'logo': 'https://media.api-sports.io/football/teams/51.png'}",2.0,1.0,"{'halftime': '1-0', 'fulltime': '2-1', 'extratime': None, 'penalty': None}"
4128,592203,6,3,13,4,6,7,13,5,1,45%,3,,1,395,303,77%,2790,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2020-11-02T17:30:00+00:00,1604338200,1604338200.0,1604341800.0,Regular Season - 7,Match Finished,FT,90,Craven Cottage,S. Hooper,"{'team_id': 36, 'team_name': 'Fulham', 'logo': 'https://media.api-sports.io/football/teams/36.png'}","{'team_id': 60, 'team_name': 'West Brom', 'logo': 'https://media.api-sports.io/football/teams/60.png'}",2.0,0.0,"{'halftime': '2-0', 'fulltime': '2-0', 'extratime': None, 'penalty': None}"
4129,592203,1,4,10,5,6,4,11,2,4,55%,2,,2,468,370,79%,2790,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2020-11-02T17:30:00+00:00,1604338200,1604338200.0,1604341800.0,Regular Season - 7,Match Finished,FT,90,Craven Cottage,S. Hooper,"{'team_id': 36, 'team_name': 'Fulham', 'logo': 'https://media.api-sports.io/football/teams/36.png'}","{'team_id': 60, 'team_name': 'West Brom', 'logo': 'https://media.api-sports.io/football/teams/60.png'}",2.0,0.0,"{'halftime': '2-0', 'fulltime': '2-0', 'extratime': None, 'penalty': None}"
4130,592204,4,5,11,2,6,5,9,10,2,67%,1,,4,639,541,85%,2790,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2020-11-02T20:00:00+00:00,1604347200,1604347200.0,1604350800.0,Regular Season - 7,Match Finished,FT,90,Elland Road,A. Marriner,"{'team_id': 63, 'team_name': 'Leeds', 'logo': 'https://media.api-sports.io/football/teams/63.png'}","{'team_id': 46, 'team_name': 'Leicester', 'logo': 'https://media.api-sports.io/football/teams/46.png'}",1.0,4.0,"{'halftime': '0-2', 'fulltime': '1-4', 'extratime': None, 'penalty': None}"
4131,592204,8,1,10,1,9,1,5,3,0,33%,1,,3,302,211,70%,2790,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2020-11-02T20:00:00+00:00,1604347200,1604347200.0,1604350800.0,Regular Season - 7,Match Finished,FT,90,Elland Road,A. Marriner,"{'team_id': 63, 'team_name': 'Leeds', 'logo': 'https://media.api-sports.io/football/teams/63.png'}","{'team_id': 46, 'team_name': 'Leicester', 'logo': 'https://media.api-sports.io/football/teams/46.png'}",1.0,4.0,"{'halftime': '0-2', 'fulltime': '1-4', 'extratime': None, 'penalty': None}"
4132,592212,3,7,19,9,12,7,11,5,1,58%,1,,1,529,436,82%,2790,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2020-11-06T17:30:00+00:00,1604683800,1604683800.0,1604687400.0,Regular Season - 8,Match Finished,FT,90,The American Express Community Stadium,M. Dean,"{'team_id': 51, 'team_name': 'Brighton', 'logo': 'https://media.api-sports.io/football/teams/51.png'}","{'team_id': 44, 'team_name': 'Burnley', 'logo': 'https://media.api-sports.io/football/teams/44.png'}",0.0,0.0,"{'halftime': '0-0', 'fulltime': '0-0', 'extratime': None, 'penalty': None}"
4133,592212,1,3,4,0,3,1,5,3,1,42%,0,,3,376,285,76%,2790,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2020-11-06T17:30:00+00:00,1604683800,1604683800.0,1604687400.0,Regular Season - 8,Match Finished,FT,90,The American Express Community Stadium,M. Dean,"{'team_id': 51, 'team_name': 'Brighton', 'logo': 'https://media.api-sports.io/football/teams/51.png'}","{'team_id': 44, 'team_name': 'Burnley', 'logo': 'https://media.api-sports.io/football/teams/44.png'}",0.0,0.0,"{'halftime': '0-0', 'fulltime': '0-0', 'extratime': None, 'penalty': None}"
4134,592218,8,2,15,5,9,6,12,7,4,60%,1,,2,561,464,83%,2790,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2020-11-06T20:00:00+00:00,1604692800,1604692800.0,1604696400.0,Regular Season - 8,Match Finished,FT,90,St. Mary's Stadium,P. Bankes,"{'team_id': 41, 'team_name': 'Southampton', 'logo': 'https://media.api-sports.io/football/teams/41.png'}","{'team_id': 34, 'team_name': 'Newcastle', 'logo': 'https://media.api-sports.io/football/teams/34.png'}",2.0,0.0,"{'halftime': '1-0', 'fulltime': '2-0', 'extratime': None, 'penalty': None}"
4135,592218,2,1,4,1,3,1,11,3,1,40%,2,,5,360,270,75%,2790,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2020-11-06T20:00:00+00:00,1604692800,1604692800.0,1604696400.0,Regular Season - 8,Match Finished,FT,90,St. Mary's Stadium,P. Bankes,"{'team_id': 41, 'team_name': 'Southampton', 'logo': 'https://media.api-sports.io/football/teams/41.png'}","{'team_id': 34, 'team_name': 'Newcastle', 'logo': 'https://media.api-sports.io/football/teams/34.png'}",2.0,0.0,"{'halftime': '1-0', 'fulltime': '2-0', 'extratime': None, 'penalty': None}"
4136,592215,1,5,7,1,5,2,12,5,3,54%,4,,2,523,442,85%,2790,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2020-11-07T12:30:00+00:00,1604752200,1604752200.0,1604755800.0,Regular Season - 8,Match Finished,FT,90,Goodison Park,P. Tierney,"{'team_id': 45, 'team_name': 'Everton', 'logo': 'https://media.api-sports.io/football/teams/45.png'}","{'team_id': 33, 'team_name': 'Manchester United', 'logo': 'https://media.api-sports.io/football/teams/33.png'}",1.0,3.0,"{'halftime': '1-2', 'fulltime': '1-3', 'extratime': None, 'penalty': None}"
4137,592215,5,5,13,3,7,6,19,2,1,46%,2,,0,453,369,81%,2790,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2020-11-07T12:30:00+00:00,1604752200,1604752200.0,1604755800.0,Regular Season - 8,Match Finished,FT,90,Goodison Park,P. Tierney,"{'team_id': 45, 'team_name': 'Everton', 'logo': 'https://media.api-sports.io/football/teams/45.png'}","{'team_id': 33, 'team_name': 'Manchester United', 'logo': 'https://media.api-sports.io/football/teams/33.png'}",1.0,3.0,"{'halftime': '1-2', 'fulltime': '1-3', 'extratime': None, 'penalty': None}"
4138,592214,6,2,10,2,7,3,9,3,1,35%,0,,2,332,243,73%,2790,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2020-11-07T15:00:00+00:00,1604761200,1604761200.0,1604764800.0,Regular Season - 8,Match Finished,FT,90,Selhurst Park,C. Kavanagh,"{'team_id': 52, 'team_name': 'Crystal Palace', 'logo': 'https://media.api-sports.io/football/teams/52.png'}","{'team_id': 63, 'team_name': 'Leeds', 'logo': 'https://media.api-sports.io/football/teams/63.png'}",4.0,1.0,"{'halftime': '3-1', 'fulltime': '4-1', 'extratime': None, 'penalty': None}"
4139,592214,3,4,9,2,5,4,16,6,1,65%,2,,3,599,493,82%,2790,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2020-11-07T15:00:00+00:00,1604761200,1604761200.0,1604764800.0,Regular Season - 8,Match Finished,FT,90,Selhurst Park,C. Kavanagh,"{'team_id': 52, 'team_name': 'Crystal Palace', 'logo': 'https://media.api-sports.io/football/teams/52.png'}","{'team_id': 63, 'team_name': 'Leeds', 'logo': 'https://media.api-sports.io/football/teams/63.png'}",4.0,1.0,"{'halftime': '3-1', 'fulltime': '4-1', 'extratime': None, 'penalty': None}"
